,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe,Rota,esta
167,Sauce,2020,S1,guanaco,2.0,IMG_0107.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0107.JPG,True,False,True
168,Sauce,2020,S1,guanaco,2.0,IMG_0108.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0108.JPG,True,False,True
169,Sauce,2020,S1,guanaco,2.0,IMG_0109.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0109.JPG,True,False,True
170,Sauce,2020,S1,guanaco,2.0,IMG_0110.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0110.JPG,True,False,True
171,Sauce,2020,S1,guanaco,2.0,IMG_0111.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0111.JPG,True,False,True
172,Sauce,2020,S1,guanaco,2.0,IMG_0112.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0112.JPG,True,False,True
173,Sauce,2020,S1,guanaco,2.0,IMG_0113.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0113.JPG,True,False,True
174,Sauce,2020,S1,guanaco,2.0,IMG_0114.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0114.JPG,True,False,True
175,Sauce,2020,S1,guanaco,2.0,IMG_0115.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0115.JPG,True,False,True
176,Sauce,2020,S1,guanaco,2.0,IMG_0116.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0116.JPG,True,False,True
177,Sauce,2020,S1,guanaco,2.0,IMG_0117.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0117.JPG,True,False,True
178,Sauce,2020,S1,guanaco,2.0,IMG_0118.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0118.JPG,True,False,True
179,Sauce,2020,S1,guanaco,2.0,IMG_0119.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0119.JPG,True,False,True
180,Sauce,2020,S1,guanaco,2.0,IMG_0120.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0120.JPG,True,False,True
181,Sauce,2020,S1,guanaco,1.0,IMG_0121.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0121.JPG,True,False,True
182,Sauce,2020,S1,guanaco,1.0,IMG_0122.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0122.JPG,True,False,True
183,Sauce,2020,S1,guanaco,1.0,IMG_0123.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0123.JPG,True,False,True
184,Sauce,2020,S1,guanaco,1.0,IMG_0124.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0124.JPG,True,False,True
185,Sauce,2020,S1,guanaco,1.0,IMG_0125.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0125.JPG,True,False,True
186,Sauce,2020,S1,guanaco,1.0,IMG_0126.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0126.JPG,True,False,True
187,Sauce,2020,S1,guanaco,1.0,IMG_0127.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0127.JPG,True,False,True
188,Sauce,2020,S1,guanaco,1.0,IMG_0128.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0128.JPG,True,False,True
189,Sauce,2020,S1,guanaco,1.0,IMG_0129.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0129.JPG,True,False,True
190,Sauce,2020,S1,guanaco,1.0,IMG_0130.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0130.JPG,True,False,True
191,Sauce,2020,S1,guanaco,3.0,IMG_0136.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0136.JPG,True,False,True
192,Sauce,2020,S1,guanaco,2.0,IMG_0137.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0137.JPG,True,False,True
193,Sauce,2020,S1,guanaco,2.0,IMG_0138.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0138.JPG,True,False,True
194,Sauce,2020,S1,guanaco,2.0,IMG_0139.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0139.JPG,True,False,True
195,Sauce,2020,S1,guanaco,2.0,IMG_0140.JPG,2020-02-13,12:55,Muestreo ct sauce/CT S 2020/S1/IMG_0140.JPG,True,False,True
196,Sauce,2020,S1,guanaco,1.0,IMG_0141.JPG,2020-02-13,12:55,Muestreo ct sauce/CT S 2020/S1/IMG_0141.JPG,True,False,True
197,Sauce,2020,S1,guanaco,1.0,IMG_0142.JPG,2020-02-13,12:55,Muestreo ct sauce/CT S 2020/S1/IMG_0142.JPG,True,False,True
198,Sauce,2020,S1,guanaco,1.0,IMG_0227.JPG,2020-02-18,17:09,Muestreo ct sauce/CT S 2020/S1/IMG_0227.JPG,True,False,True
199,Sauce,2020,S1,guanaco,1.0,IMG_0228.JPG,2020-02-18,17:10,Muestreo ct sauce/CT S 2020/S1/IMG_0228.JPG,True,False,True
200,Sauce,2020,S2,zorro gris,1.0,0-S2- (3).JPG,2020-02-04,13:15,Muestreo ct sauce/CT S 2020/S2/0-S2- (3).JPG,True,False,True
201,Sauce,2020,S2,zorro gris,1.0,0-S2- (4).JPG,2020-02-04,13:15,Muestreo ct sauce/CT S 2020/S2/0-S2- (4).JPG,True,False,True
202,Sauce,2020,S2,guanaco,1.0,0-S2- (11).JPG,2020-02-05,10:26,Muestreo ct sauce/CT S 2020/S2/0-S2- (11).JPG,True,False,True
203,Sauce,2020,S2,guanaco,1.0,0-S2- (12).JPG,2020-02-05,10:28,Muestreo ct sauce/CT S 2020/S2/0-S2- (12).JPG,True,False,True
204,Sauce,2020,S2,guanaco,1.0,0-S2- (14).JPG,2020-02-06,10:52,Muestreo ct sauce/CT S 2020/S2/0-S2- (14).JPG,True,False,True
205,Sauce,2020,S2,guanaco,1.0,0-S2- (15).JPG,2020-02-06,11:02,Muestreo ct sauce/CT S 2020/S2/0-S2- (15).JPG,True,False,True
206,Sauce,2020,S2,martineta,1.0,0-S2- (22).JPG,2020-02-07,08:03,Muestreo ct sauce/CT S 2020/S2/0-S2- (22).JPG,True,False,True
207,Sauce,2020,S2,martineta,1.0,0-S2- (26).JPG,2020-02-07,08:05,Muestreo ct sauce/CT S 2020/S2/0-S2- (26).JPG,True,False,True
208,Sauce,2020,S2,choique,1.0,IMG_0001.JPG,2020-02-10,12:51,Muestreo ct sauce/CT S 2020/S2/IMG_0001.JPG,True,False,True
209,Sauce,2020,S2,guanaco,2.0,IMG_0013.JPG,2020-02-11,11:53,Muestreo ct sauce/CT S 2020/S2/IMG_0013.JPG,True,False,True
210,Sauce,2020,S2,guanaco,1.0,IMG_0066.JPG,2020-02-12,18:37,Muestreo ct sauce/CT S 2020/S2/IMG_0066.JPG,True,False,True
211,Sauce,2020,S2,guanaco,1.0,IMG_0070.JPG,2020-02-12,18:37,Muestreo ct sauce/CT S 2020/S2/IMG_0070.JPG,True,False,True
212,Sauce,2020,S2,guanaco,2.0,IMG_0072.JPG,2020-02-12,18:40,Muestreo ct sauce/CT S 2020/S2/IMG_0072.JPG,True,False,True
213,Sauce,2020,S2,guanaco,1.0,IMG_0076.JPG,2020-02-12,18:41,Muestreo ct sauce/CT S 2020/S2/IMG_0076.JPG,True,False,True
214,Sauce,2020,S2,guanaco,4.0,IMG_0106.JPG,2020-02-15,09:09,Muestreo ct sauce/CT S 2020/S2/IMG_0106.JPG,True,False,True
215,Sauce,2020,S2,guanaco,1.0,IMG_0296.JPG,2020-02-17,11:26,Muestreo ct sauce/CT S 2020/S2/IMG_0296.JPG,True,False,True
216,Sauce,2020,S2,guanaco,3.0,IMG_0303.JPG,2020-02-17,11:29,Muestreo ct sauce/CT S 2020/S2/IMG_0303.JPG,True,False,True
217,Sauce,2020,S2,guanaco,1.0,IMG_0321.JPG,2020-02-17,11:30,Muestreo ct sauce/CT S 2020/S2/IMG_0321.JPG,True,False,True
218,Sauce,2020,S2,guanaco,1.0,IMG_0352.JPG,2020-02-17,11:35,Muestreo ct sauce/CT S 2020/S2/IMG_0352.JPG,True,False,True
219,Sauce,2020,S2,guanaco,1.0,IMG_0371.JPG,2020-02-17,20:49,Muestreo ct sauce/CT S 2020/S2/IMG_0371.JPG,True,False,True
220,Sauce,2020,S2,guanaco,1.0,IMG_0396.JPG,2020-02-18,18:22,Muestreo ct sauce/CT S 2020/S2/IMG_0396.JPG,True,False,True
221,Sauce,2020,S2,guanaco,1.0,IMG_0406.JPG,2020-02-18,18:34,Muestreo ct sauce/CT S 2020/S2/IMG_0406.JPG,True,False,True
222,Sauce,2020,S2,martineta,1.0,IMG_0456.JPG,2020-02-19,19:45,Muestreo ct sauce/CT S 2020/S2/IMG_0456.JPG,True,False,True
223,Sauce,2020,S2,guanaco,1.0,IMG_0466.JPG,2020-02-21,11:13,Muestreo ct sauce/CT S 2020/S2/IMG_0466.JPG,True,False,True
224,Sauce,2020,S2,guanaco,3.0,IMG_0566.JPG,2020-02-24,07:43,Muestreo ct sauce/CT S 2020/S2/IMG_0566.JPG,True,False,True
225,Sauce,2020,S2,guanaco,1.0,z-S2- (3).JPG,2020-03-04,08:05,Muestreo ct sauce/CT S 2020/S2/z-S2- (3).JPG,True,False,True
226,Sauce,2020,S2,guanaco,1.0,z-S2- (18).JPG,2020-03-04,08:28,Muestreo ct sauce/CT S 2020/S2/z-S2- (18).JPG,True,False,True
227,Sauce,2020,S2,guanaco,1.0,z-S2- (23).JPG,2020-03-04,19:25,Muestreo ct sauce/CT S 2020/S2/z-S2- (23).JPG,True,False,True
228,Sauce,2020,S2,guanaco,1.0,z-S2- (43).JPG,2020-03-06,09:31,Muestreo ct sauce/CT S 2020/S2/z-S2- (43).JPG,True,False,True
229,Sauce,2020,S2,guanaco,1.0,z-S2- (51).JPG,2020-03-06,10:05,Muestreo ct sauce/CT S 2020/S2/z-S2- (51).JPG,True,False,True
230,Sauce,2020,S2,guanaco,1.0,z-S2- (52).JPG,2020-03-06,17:24,Muestreo ct sauce/CT S 2020/S2/z-S2- (52).JPG,True,False,True
231,Sauce,2020,S2,guanaco,1.0,z-S2- (56).JPG,2020-03-09,20:30,Muestreo ct sauce/CT S 2020/S2/z-S2- (56).JPG,True,False,True
232,Sauce,2020,S2,guanaco,1.0,z-S2- (67).JPG,2020-03-13,08:02,Muestreo ct sauce/CT S 2020/S2/z-S2- (67).JPG,True,False,True
233,Sauce,2020,S2,guanaco,1.0,z-S2- (72).JPG,2020-03-13,09:19,Muestreo ct sauce/CT S 2020/S2/z-S2- (72).JPG,True,False,True
234,Sauce,2020,S2,guanaco,1.0,z-S2- (74).JPG,2020-03-18,19:00,Muestreo ct sauce/CT S 2020/S2/z-S2- (74).JPG,True,False,True
235,Sauce,2020,S2,guanaco,1.0,z-S2- (77).JPG,2020-03-18,19:00,Muestreo ct sauce/CT S 2020/S2/z-S2- (77).JPG,True,False,True
236,Sauce,2020,S2,guanaco,1.0,z-S2- (78).JPG,2020-03-18,19:00,Muestreo ct sauce/CT S 2020/S2/z-S2- (78).JPG,True,False,True
237,Sauce,2020,S2,guanaco,1.0,z-S2- (86).JPG,2020-03-18,19:01,Muestreo ct sauce/CT S 2020/S2/z-S2- (86).JPG,True,False,True
238,Sauce,2020,S2,guanaco,1.0,z-S2- (94).JPG,2020-03-18,19:01,Muestreo ct sauce/CT S 2020/S2/z-S2- (94).JPG,True,False,True
239,Sauce,2020,S2,guanaco,1.0,z-S2- (104).JPG,2020-03-18,19:03,Muestreo ct sauce/CT S 2020/S2/z-S2- (104).JPG,True,False,True
240,Sauce,2020,S2,guanaco,1.0,z-S2- (111).JPG,2020-03-19,07:58,Muestreo ct sauce/CT S 2020/S2/z-S2- (111).JPG,True,False,True
241,Sauce,2020,S2,guanaco,1.0,z-S2- (113).JPG,2020-03-19,08:04,Muestreo ct sauce/CT S 2020/S2/z-S2- (113).JPG,True,False,True
242,Sauce,2020,S3,guanaco,2.0,0-S3 (1).JPG,2020-02-08,21:49,Muestreo ct sauce/CT S 2020/S3/0-S3 (1).JPG,True,False,True
243,Sauce,2020,S3,guanaco,2.0,IMG_0811.JPG,2020-02-17,05:39,Muestreo ct sauce/CT S 2020/S3/IMG_0811.JPG,True,False,True
244,Sauce,2020,S3,guanaco,1.0,IMG_0822.JPG,2020-02-17,05:39,Muestreo ct sauce/CT S 2020/S3/IMG_0822.JPG,True,False,True
245,Sauce,2020,S3,gato montes,1.0,IMG_0842.JPG,2020-02-17,17:09,Muestreo ct sauce/CT S 2020/S3/IMG_0842.JPG,True,False,True
246,Sauce,2020,S3,guanaco,1.0,IMG_0846.JPG,2020-02-18,22:27,Muestreo ct sauce/CT S 2020/S3/IMG_0846.JPG,True,False,True
247,Sauce,2020,S3,guanaco,1.0,IMG_0911.JPG,2020-02-21,05:29,Muestreo ct sauce/CT S 2020/S3/IMG_0911.JPG,True,False,True
248,Sauce,2020,S3,guanaco,1.0,IMG_0936.JPG,2020-02-22,20:22,Muestreo ct sauce/CT S 2020/S3/IMG_0936.JPG,True,False,True
249,Sauce,2020,S3,guanaco,2.0,z-S3 (3).JPG,2020-02-26,04:01,Muestreo ct sauce/CT S 2020/S3/z-S3 (3).JPG,True,False,True
250,Sauce,2020,S3,guanaco,1.0,z-S3 (13).JPG,2020-02-26,04:08,Muestreo ct sauce/CT S 2020/S3/z-S3 (13).JPG,True,False,True
251,Sauce,2020,S4,guanaco,1.0,0-S4 (3).JPG,2020-02-04,19:54,Muestreo ct sauce/CT S 2020/S4/0-S4 (3).JPG,True,False,True
252,Sauce,2020,S4,guanaco,1.0,0-S4 (8).JPG,2020-02-04,19:54,Muestreo ct sauce/CT S 2020/S4/0-S4 (8).JPG,True,False,True
253,Sauce,2020,S4,guanaco,1.0,0-S4 (10).JPG,2020-02-04,19:55,Muestreo ct sauce/CT S 2020/S4/0-S4 (10).JPG,True,False,True
254,Sauce,2020,S4,guanaco,1.0,0-S4 (16).JPG,2020-02-04,19:55,Muestreo ct sauce/CT S 2020/S4/0-S4 (16).JPG,True,False,True
255,Sauce,2020,S4,guanaco,4.0,0-S4 (30).JPG,2020-02-04,20:02,Muestreo ct sauce/CT S 2020/S4/0-S4 (30).JPG,True,False,True
256,Sauce,2020,S4,choique,1.0,0-S4 (55).JPG,2020-02-04,23:06,Muestreo ct sauce/CT S 2020/S4/0-S4 (55).JPG,True,False,True
257,Sauce,2020,S4,guanaco,2.0,0-S4 (57).JPG,2020-02-05,06:25,Muestreo ct sauce/CT S 2020/S4/0-S4 (57).JPG,True,False,True
258,Sauce,2020,S4,guanaco,1.0,0-S4 (60).JPG,2020-02-05,06:25,Muestreo ct sauce/CT S 2020/S4/0-S4 (60).JPG,True,False,True
259,Sauce,2020,S4,guanaco,1.0,0-S4 (64).JPG,2020-02-05,06:25,Muestreo ct sauce/CT S 2020/S4/0-S4 (64).JPG,True,False,True
260,Sauce,2020,S4,guanaco,1.0,0-S4 (65).JPG,2020-02-05,06:30,Muestreo ct sauce/CT S 2020/S4/0-S4 (65).JPG,True,False,True
261,Sauce,2020,S4,guanaco,1.0,0-S4 (70).JPG,2020-02-05,06:33,Muestreo ct sauce/CT S 2020/S4/0-S4 (70).JPG,True,False,True
262,Sauce,2020,S4,guanaco,2.0,0-S4 (80).JPG,2020-02-05,06:34,Muestreo ct sauce/CT S 2020/S4/0-S4 (80).JPG,True,False,True
263,Sauce,2020,S4,guanaco,1.0,0-S4 (85).JPG,2020-02-05,06:37,Muestreo ct sauce/CT S 2020/S4/0-S4 (85).JPG,True,False,True
264,Sauce,2020,S4,guanaco,1.0,0-S4 (91).JPG,2020-02-05,06:38,Muestreo ct sauce/CT S 2020/S4/0-S4 (91).JPG,True,False,True
265,Sauce,2020,S4,choique,2.0,0-S4 (113).JPG,2020-02-06,22:14,Muestreo ct sauce/CT S 2020/S4/0-S4 (113).JPG,True,False,True
266,Sauce,2020,S4,guanaco,3.0,0-S4 (114).JPG,2020-02-07,07:45,Muestreo ct sauce/CT S 2020/S4/0-S4 (114).JPG,True,False,True
267,Sauce,2020,S4,guanaco,2.0,0-S4 (117).JPG,2020-02-08,01:10,Muestreo ct sauce/CT S 2020/S4/0-S4 (117).JPG,True,False,True
268,Sauce,2020,S4,guanaco,1.0,0-S4 (119).JPG,2020-02-08,01:36,Muestreo ct sauce/CT S 2020/S4/0-S4 (119).JPG,True,False,True
269,Sauce,2020,S4,guanaco,1.0,0-S4 (124).JPG,2020-02-09,01:48,Muestreo ct sauce/CT S 2020/S4/0-S4 (124).JPG,True,False,True
270,Sauce,2020,S4,guanaco,1.0,0-S4 (125).JPG,2020-02-09,01:48,Muestreo ct sauce/CT S 2020/S4/0-S4 (125).JPG,True,False,True
271,Sauce,2020,S4,guanaco,1.0,0-S4 (127).JPG,2020-02-09,02:08,Muestreo ct sauce/CT S 2020/S4/0-S4 (127).JPG,True,False,True
272,Sauce,2020,S4,guanaco,1.0,0-S4 (132).JPG,2020-02-09,02:08,Muestreo ct sauce/CT S 2020/S4/0-S4 (132).JPG,True,False,True
273,Sauce,2020,S4,guanaco,1.0,0-S4 (133).JPG,2020-02-09,02:08,Muestreo ct sauce/CT S 2020/S4/0-S4 (133).JPG,True,False,True
274,Sauce,2020,S4,guanaco,3.0,0-S4 (164).JPG,2020-02-10,06:23,Muestreo ct sauce/CT S 2020/S4/0-S4 (164).JPG,True,False,True
275,Sauce,2020,S4,guanaco,2.0,0-S4 (166).JPG,2020-02-10,06:29,Muestreo ct sauce/CT S 2020/S4/0-S4 (166).JPG,True,False,True
276,Sauce,2020,S4,zorro gris,1.0,IMG_0076.JPG,2020-02-11,18:02,Muestreo ct sauce/CT S 2020/S4/IMG_0076.JPG,True,False,True
277,Sauce,2020,S4,passeriforme,1.0,IMG_1571.JPG,2020-02-12,02:44,Muestreo ct sauce/CT S 2020/S4/IMG_1571.JPG,True,False,True
278,Sauce,2020,S4,choique,1.0,IMG_2336.JPG,2020-02-12,23:14,Muestreo ct sauce/CT S 2020/S4/IMG_2336.JPG,True,False,True
279,Sauce,2020,S4,passeriforme,1.0,IMG_2751.JPG,2020-02-13,21:47,Muestreo ct sauce/CT S 2020/S4/IMG_2751.JPG,True,False,True
280,Sauce,2020,S4,guanaco,1.0,IMG_2941.JPG,2020-02-13,23:56,Muestreo ct sauce/CT S 2020/S4/IMG_2941.JPG,True,False,True
281,Sauce,2020,S4,guanaco,3.0,IMG_2946.JPG,2020-02-13,23:56,Muestreo ct sauce/CT S 2020/S4/IMG_2946.JPG,True,False,True
282,Sauce,2020,S4,guanaco,1.0,IMG_2951.JPG,2020-02-13,23:56,Muestreo ct sauce/CT S 2020/S4/IMG_2951.JPG,True,False,True
283,Sauce,2020,S4,guanaco,2.0,IMG_2968.JPG,2020-02-13,23:57,Muestreo ct sauce/CT S 2020/S4/IMG_2968.JPG,True,False,True
284,Sauce,2020,S4,guanaco,1.0,IMG_2976.JPG,2020-02-13,23:58,Muestreo ct sauce/CT S 2020/S4/IMG_2976.JPG,True,False,True
285,Sauce,2020,S4,guanaco,1.0,IMG_2981.JPG,2020-02-13,23:58,Muestreo ct sauce/CT S 2020/S4/IMG_2981.JPG,True,False,True
286,Sauce,2020,S4,guanaco,1.0,IMG_2987.JPG,2020-02-13,23:58,Muestreo ct sauce/CT S 2020/S4/IMG_2987.JPG,True,False,True
287,Sauce,2020,S4,guanaco,1.0,IMG_2991.JPG,2020-02-13,23:59,Muestreo ct sauce/CT S 2020/S4/IMG_2991.JPG,True,False,True
288,Sauce,2020,S4,choique,1.0,IMG_3068.JPG,2020-02-14,00:15,Muestreo ct sauce/CT S 2020/S4/IMG_3068.JPG,True,False,True
289,Sauce,2020,S4,guanaco,2.0,x-S4 (5).JPG,2020-02-26,06:06,Muestreo ct sauce/CT S 2020/S4/x-S4 (5).JPG,True,False,True
290,Sauce,2020,S4,choique,1.0,x-S4 (20).JPG,2020-02-27,05:42,Muestreo ct sauce/CT S 2020/S4/x-S4 (20).JPG,True,False,True
291,Sauce,2020,S4,choique,1.0,x-S4 (30).JPG,2020-02-27,06:05,Muestreo ct sauce/CT S 2020/S4/x-S4 (30).JPG,True,False,True
292,Sauce,2020,S4,guanaco,2.0,x-S4 (51).JPG,2020-02-28,00:20,Muestreo ct sauce/CT S 2020/S4/x-S4 (51).JPG,True,False,True
293,Sauce,2020,S4,liebre,1.0,x-S4 (65).JPG,2020-03-01,19:50,Muestreo ct sauce/CT S 2020/S4/x-S4 (65).JPG,True,False,True
294,Sauce,2020,S4,choique,1.0,z-S4 (9).JPG,2020-03-02,22:43,Muestreo ct sauce/CT S 2020/S4/z-S4 (9).JPG,True,False,True
295,Sauce,2020,S4,passeriforme,1.0,z-S4 (10).JPG,2020-03-03,05:58,Muestreo ct sauce/CT S 2020/S4/z-S4 (10).JPG,True,False,True
296,Sauce,2020,S4,guanaco,2.0,z-S4 (11).JPG,2020-03-03,07:45,Muestreo ct sauce/CT S 2020/S4/z-S4 (11).JPG,True,False,True
297,Sauce,2020,S4,passeriforme,1.0,z-S4 (16).JPG,2020-03-03,07:46,Muestreo ct sauce/CT S 2020/S4/z-S4 (16).JPG,True,False,True
298,Sauce,2020,S4,choique,1.0,z-S4 (83).JPG,2020-03-04,06:23,Muestreo ct sauce/CT S 2020/S4/z-S4 (83).JPG,True,False,True
299,Sauce,2020,S4,guanaco,1.0,z-S4 (91).JPG,2020-03-04,07:27,Muestreo ct sauce/CT S 2020/S4/z-S4 (91).JPG,True,False,True
300,Sauce,2020,S4,choique,1.0,z-S4 (94).JPG,2020-03-04,07:27,Muestreo ct sauce/CT S 2020/S4/z-S4 (94).JPG,True,False,True
301,Sauce,2020,S4,guanaco,1.0,z-S4 (95).JPG,2020-03-05,22:14,Muestreo ct sauce/CT S 2020/S4/z-S4 (95).JPG,True,False,True
302,Sauce,2020,S5,guanaco,1.0,IMG_0001.JPG,2020-02-11,23:36,Muestreo ct sauce/CT S 2020/S5/IMG_0001.JPG,True,False,True
303,Sauce,2020,S5,guanaco,1.0,IMG_0004.JPG,2020-02-11,23:36,Muestreo ct sauce/CT S 2020/S5/IMG_0004.JPG,True,False,True
304,Sauce,2020,S5,guanaco,1.0,IMG_0006.JPG,2020-02-11,23:36,Muestreo ct sauce/CT S 2020/S5/IMG_0006.JPG,True,False,True
305,Sauce,2020,S5,guanaco,1.0,IMG_0011.JPG,2020-02-11,23:37,Muestreo ct sauce/CT S 2020/S5/IMG_0011.JPG,True,False,True
306,Sauce,2020,S5,guanaco,1.0,IMG_0023.JPG,2020-02-11,23:38,Muestreo ct sauce/CT S 2020/S5/IMG_0023.JPG,True,False,True
307,Sauce,2020,S5,guanaco,1.0,IMG_0031.JPG,2020-02-11,23:59,Muestreo ct sauce/CT S 2020/S5/IMG_0031.JPG,True,False,True
308,Sauce,2020,S5,guanaco,1.0,IMG_0181.JPG,2020-02-14,06:03,Muestreo ct sauce/CT S 2020/S5/IMG_0181.JPG,True,False,True
309,Sauce,2020,S5,guanaco,1.0,IMG_0182.JPG,2020-02-14,06:03,Muestreo ct sauce/CT S 2020/S5/IMG_0182.JPG,True,False,True
310,Sauce,2020,S5,guanaco,1.0,IMG_0188.JPG,2020-02-14,06:04,Muestreo ct sauce/CT S 2020/S5/IMG_0188.JPG,True,False,True
311,Sauce,2020,S5,guanaco,1.0,IMG_0191.JPG,2020-02-14,06:05,Muestreo ct sauce/CT S 2020/S5/IMG_0191.JPG,True,False,True
312,Sauce,2020,S5,guanaco,7.0,IMG_0223.JPG,2020-02-14,19:40,Muestreo ct sauce/CT S 2020/S5/IMG_0223.JPG,True,False,True
313,Sauce,2020,S5,choique,1.0,IMG_0236.JPG,2020-02-16,20:05,Muestreo ct sauce/CT S 2020/S5/IMG_0236.JPG,True,False,True
314,Sauce,2020,S5,choique,1.0,IMG_0356.JPG,2020-02-20,21:30,Muestreo ct sauce/CT S 2020/S5/IMG_0356.JPG,True,False,True
315,Sauce,2020,S5,liebre,1.0,IMG_0376.JPG,2020-02-22,08:46,Muestreo ct sauce/CT S 2020/S5/IMG_0376.JPG,True,False,True
316,Sauce,2020,S5,guanaco,1.0,z-S5 (3).JPG,2020-03-01,03:30,Muestreo ct sauce/CT S 2020/S5/z-S5 (3).JPG,True,False,True
317,Sauce,2020,S5,guanaco,2.0,z-S5 (28).JPG,2020-03-01,03:38,Muestreo ct sauce/CT S 2020/S5/z-S5 (28).JPG,True,False,True
318,Sauce,2020,S5,zorro gris,1.0,z-S5 (30).JPG,2020-03-03,11:09,Muestreo ct sauce/CT S 2020/S5/z-S5 (30).JPG,True,False,True
319,Sauce,2020,S6,martineta,2.0,0-S6 (3).JPG,2020-02-04,20:00,Muestreo ct sauce/CT S 2020/S6/0-S6 (3).JPG,True,False,True
320,Sauce,2020,S6,zorro gris,1.0,0-S6 (7).JPG,2020-02-05,11:25,Muestreo ct sauce/CT S 2020/S6/0-S6 (7).JPG,True,False,True
321,Sauce,2020,S6,passeriforme,1.0,0-S6 (8).JPG,2020-02-06,02:39,Muestreo ct sauce/CT S 2020/S6/0-S6 (8).JPG,True,False,True
322,Sauce,2020,S6,choique,2.0,0-S6 (9).JPG,2020-02-08,01:18,Muestreo ct sauce/CT S 2020/S6/0-S6 (9).JPG,True,False,True
323,Sauce,2020,S6,zorro gris,1.0,0-S6 (12).JPG,2020-02-10,09:41,Muestreo ct sauce/CT S 2020/S6/0-S6 (12).JPG,True,False,True
324,Sauce,2020,S6,zorro gris,1.0,IMG_4946.JPG,2020-02-16,05:23,Muestreo ct sauce/CT S 2020/S6/IMG_4946.JPG,True,False,True
325,Sauce,2020,S6,guanaco,1.0,z-S6 (3).JPG,2020-03-01,18:47,Muestreo ct sauce/CT S 2020/S6/z-S6 (3).JPG,True,False,True
326,Sauce,2020,S6,zorro gris,1.0,z-S6 (5).JPG,2020-03-02,02:02,Muestreo ct sauce/CT S 2020/S6/z-S6 (5).JPG,True,False,True
327,Sauce,2020,S6,gato montes,1.0,z-S6 (7).JPG,2020-03-06,22:45,Muestreo ct sauce/CT S 2020/S6/z-S6 (7).JPG,True,False,True
328,Sauce,2020,S6,guanaco,3.0,z-S6 (16).JPG,2020-03-08,09:00,Muestreo ct sauce/CT S 2020/S6/z-S6 (16).JPG,True,False,True
329,Sauce,2020,S6,martineta,1.0,z-S6 (17).JPG,2020-03-08,15:55,Muestreo ct sauce/CT S 2020/S6/z-S6 (17).JPG,True,False,True
330,Sauce,2020,S7,guanaco,1.0,IMG_0001.JPG,2020-02-11,21:24,Muestreo ct sauce/CT S 2020/S7/IMG_0001.JPG,True,False,True
331,Sauce,2020,S7,passeriforme,1.0,IMG_0031.JPG,2020-02-13,20:57,Muestreo ct sauce/CT S 2020/S7/IMG_0031.JPG,True,False,True
332,Sauce,2020,S7,choique,1.0,IMG_0206.JPG,2020-02-17,23:15,Muestreo ct sauce/CT S 2020/S7/IMG_0206.JPG,True,False,True
333,Sauce,2020,S7,guanaco,2.0,IMG_0279.JPG,2020-02-21,02:58,Muestreo ct sauce/CT S 2020/S7/IMG_0279.JPG,True,False,True
334,Sauce,2020,S7,guanaco,1.0,IMG_0395.JPG,2020-02-28,01:41,Muestreo ct sauce/CT S 2020/S7/IMG_0395.JPG,True,False,True
