,Unnamed: 0,Sitio,Año,Camara,Especie,Cantidad,Nombre,Fecha,Hora,Ruta,existe_x,Rota_x,esta_x,existe_y,Rota_y,esta_y,file,animal_count,error
109,109,Sauce,2020,S1,guanaco,2.0,IMG_0049.JPG,2020-02-12,08:18,Muestreo ct sauce/CT S 2020/S1/IMG_0049.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0049.JPG,2.0,
110,110,Sauce,2020,S1,guanaco,2.0,IMG_0050.JPG,2020-02-12,08:18,Muestreo ct sauce/CT S 2020/S1/IMG_0050.JPG,True,True,True,,,,,,
111,111,Sauce,2020,S1,guanaco,2.0,IMG_0051.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0051.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0051.JPG,2.0,
112,112,Sauce,2020,S1,guanaco,2.0,IMG_0052.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0052.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0052.JPG,2.0,
113,113,Sauce,2020,S1,guanaco,2.0,IMG_0053.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0053.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0053.JPG,2.0,
114,114,Sauce,2020,S1,guanaco,2.0,IMG_0054.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0054.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0054.JPG,2.0,
115,115,Sauce,2020,S1,guanaco,2.0,IMG_0055.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0055.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0055.JPG,2.0,
116,116,Sauce,2020,S1,guanaco,2.0,IMG_0056.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0056.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0056.JPG,2.0,
117,117,Sauce,2020,S1,guanaco,2.0,IMG_0057.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0057.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0057.JPG,2.0,
118,118,Sauce,2020,S1,guanaco,2.0,IMG_0058.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0058.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0058.JPG,2.0,
119,119,Sauce,2020,S1,guanaco,2.0,IMG_0059.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0059.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0059.JPG,2.0,
120,120,Sauce,2020,S1,guanaco,1.0,IMG_0060.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0060.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0060.JPG,1.0,
121,121,Sauce,2020,S1,guanaco,1.0,IMG_0061.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0061.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0061.JPG,1.0,
122,122,Sauce,2020,S1,guanaco,1.0,IMG_0062.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0062.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0062.JPG,1.0,
123,123,Sauce,2020,S1,guanaco,1.0,IMG_0063.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0063.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0063.JPG,1.0,
124,124,Sauce,2020,S1,guanaco,1.0,IMG_0064.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0064.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0064.JPG,1.0,
125,125,Sauce,2020,S1,guanaco,1.0,IMG_0065.JPG,2020-02-12,08:19,Muestreo ct sauce/CT S 2020/S1/IMG_0065.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0065.JPG,1.0,
126,126,Sauce,2020,S1,guanaco,2.0,IMG_0066.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0066.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0066.JPG,2.0,
127,127,Sauce,2020,S1,guanaco,2.0,IMG_0067.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0067.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0067.JPG,3.0,
128,128,Sauce,2020,S1,guanaco,2.0,IMG_0068.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0068.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0068.JPG,2.0,
129,129,Sauce,2020,S1,guanaco,2.0,IMG_0069.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0069.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0069.JPG,2.0,
130,130,Sauce,2020,S1,guanaco,2.0,IMG_0070.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0070.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0070.JPG,2.0,
131,131,Sauce,2020,S1,guanaco,2.0,IMG_0071.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0071.JPG,True,True,True,,,,,,
132,132,Sauce,2020,S1,guanaco,2.0,IMG_0072.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0072.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0072.JPG,2.0,
133,133,Sauce,2020,S1,guanaco,2.0,IMG_0073.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0073.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0073.JPG,2.0,
134,134,Sauce,2020,S1,guanaco,2.0,IMG_0074.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0074.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0074.JPG,2.0,
135,135,Sauce,2020,S1,guanaco,2.0,IMG_0075.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0075.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0075.JPG,2.0,
136,136,Sauce,2020,S1,guanaco,2.0,IMG_0076.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0076.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0076.JPG,2.0,
137,137,Sauce,2020,S1,guanaco,2.0,IMG_0077.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0077.JPG,True,True,True,,,,,,
138,138,Sauce,2020,S1,guanaco,2.0,IMG_0078.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0078.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0078.JPG,2.0,
139,139,Sauce,2020,S1,guanaco,2.0,IMG_0079.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0079.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0079.JPG,2.0,
140,140,Sauce,2020,S1,guanaco,2.0,IMG_0080.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0080.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0080.JPG,3.0,
141,141,Sauce,2020,S1,guanaco,2.0,IMG_0081.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0081.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0081.JPG,2.0,
142,142,Sauce,2020,S1,guanaco,2.0,IMG_0082.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0082.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0082.JPG,2.0,
143,143,Sauce,2020,S1,guanaco,2.0,IMG_0083.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0083.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0083.JPG,1.0,
144,144,Sauce,2020,S1,guanaco,2.0,IMG_0084.JPG,2020-02-12,08:21,Muestreo ct sauce/CT S 2020/S1/IMG_0084.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0084.JPG,2.0,
145,145,Sauce,2020,S1,guanaco,2.0,IMG_0085.JPG,2020-02-12,08:22,Muestreo ct sauce/CT S 2020/S1/IMG_0085.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0085.JPG,2.0,
146,146,Sauce,2020,S1,guanaco,2.0,IMG_0086.JPG,2020-02-12,08:22,Muestreo ct sauce/CT S 2020/S1/IMG_0086.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0086.JPG,2.0,
147,147,Sauce,2020,S1,guanaco,2.0,IMG_0087.JPG,2020-02-12,08:22,Muestreo ct sauce/CT S 2020/S1/IMG_0087.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0087.JPG,1.0,
148,148,Sauce,2020,S1,guanaco,1.0,IMG_0088.JPG,2020-02-12,08:22,Muestreo ct sauce/CT S 2020/S1/IMG_0088.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0088.JPG,1.0,
149,149,Sauce,2020,S1,guanaco,1.0,IMG_0089.JPG,2020-02-12,08:22,Muestreo ct sauce/CT S 2020/S1/IMG_0089.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0089.JPG,1.0,
150,150,Sauce,2020,S1,guanaco,1.0,IMG_0090.JPG,2020-02-12,08:22,Muestreo ct sauce/CT S 2020/S1/IMG_0090.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0090.JPG,1.0,
151,151,Sauce,2020,S1,guanaco,2.0,IMG_0091.JPG,2020-02-12,08:23,Muestreo ct sauce/CT S 2020/S1/IMG_0091.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0091.JPG,2.0,
152,152,Sauce,2020,S1,guanaco,2.0,IMG_0092.JPG,2020-02-12,08:24,Muestreo ct sauce/CT S 2020/S1/IMG_0092.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0092.JPG,2.0,
153,153,Sauce,2020,S1,guanaco,2.0,IMG_0093.JPG,2020-02-12,08:24,Muestreo ct sauce/CT S 2020/S1/IMG_0093.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0093.JPG,2.0,
154,154,Sauce,2020,S1,guanaco,2.0,IMG_0094.JPG,2020-02-12,08:24,Muestreo ct sauce/CT S 2020/S1/IMG_0094.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0094.JPG,2.0,
155,155,Sauce,2020,S1,guanaco,2.0,IMG_0095.JPG,2020-02-12,08:24,Muestreo ct sauce/CT S 2020/S1/IMG_0095.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0095.JPG,2.0,
156,156,Sauce,2020,S1,guanaco,2.0,IMG_0096.JPG,2020-02-12,08:26,Muestreo ct sauce/CT S 2020/S1/IMG_0096.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0096.JPG,1.0,
157,157,Sauce,2020,S1,guanaco,3.0,IMG_0097.JPG,2020-02-12,08:26,Muestreo ct sauce/CT S 2020/S1/IMG_0097.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0097.JPG,2.0,
158,158,Sauce,2020,S1,guanaco,3.0,IMG_0098.JPG,2020-02-12,08:26,Muestreo ct sauce/CT S 2020/S1/IMG_0098.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0098.JPG,2.0,
159,159,Sauce,2020,S1,guanaco,3.0,IMG_0099.JPG,2020-02-12,08:26,Muestreo ct sauce/CT S 2020/S1/IMG_0099.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0099.JPG,2.0,
160,160,Sauce,2020,S1,guanaco,3.0,IMG_0100.JPG,2020-02-12,08:26,Muestreo ct sauce/CT S 2020/S1/IMG_0100.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0100.JPG,2.0,
161,161,Sauce,2020,S1,guanaco,2.0,IMG_0101.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0101.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0101.JPG,2.0,
162,162,Sauce,2020,S1,guanaco,2.0,IMG_0102.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0102.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0102.JPG,2.0,
163,163,Sauce,2020,S1,guanaco,2.0,IMG_0103.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0103.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0103.JPG,2.0,
164,164,Sauce,2020,S1,guanaco,2.0,IMG_0104.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0104.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0104.JPG,2.0,
165,165,Sauce,2020,S1,guanaco,2.0,IMG_0105.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0105.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0105.JPG,2.0,
166,166,Sauce,2020,S1,guanaco,2.0,IMG_0106.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0106.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0106.JPG,2.0,
167,167,Sauce,2020,S1,guanaco,2.0,IMG_0107.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0107.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0107.JPG,2.0,
168,168,Sauce,2020,S1,guanaco,2.0,IMG_0108.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0108.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0108.JPG,2.0,
169,169,Sauce,2020,S1,guanaco,2.0,IMG_0109.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0109.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0109.JPG,2.0,
170,170,Sauce,2020,S1,guanaco,2.0,IMG_0110.JPG,2020-02-12,11:19,Muestreo ct sauce/CT S 2020/S1/IMG_0110.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0110.JPG,2.0,
171,171,Sauce,2020,S1,guanaco,2.0,IMG_0111.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0111.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0111.JPG,2.0,
172,172,Sauce,2020,S1,guanaco,2.0,IMG_0112.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0112.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0112.JPG,2.0,
173,173,Sauce,2020,S1,guanaco,2.0,IMG_0113.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0113.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0113.JPG,2.0,
174,174,Sauce,2020,S1,guanaco,2.0,IMG_0114.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0114.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0114.JPG,2.0,
175,175,Sauce,2020,S1,guanaco,2.0,IMG_0115.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0115.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0115.JPG,2.0,
176,176,Sauce,2020,S1,guanaco,2.0,IMG_0116.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0116.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0116.JPG,2.0,
177,177,Sauce,2020,S1,guanaco,2.0,IMG_0117.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0117.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0117.JPG,2.0,
178,178,Sauce,2020,S1,guanaco,2.0,IMG_0118.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0118.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0118.JPG,1.0,
179,179,Sauce,2020,S1,guanaco,2.0,IMG_0119.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0119.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0119.JPG,1.0,
180,180,Sauce,2020,S1,guanaco,2.0,IMG_0120.JPG,2020-02-12,11:20,Muestreo ct sauce/CT S 2020/S1/IMG_0120.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0120.JPG,1.0,
181,181,Sauce,2020,S1,guanaco,1.0,IMG_0121.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0121.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0121.JPG,1.0,
182,182,Sauce,2020,S1,guanaco,1.0,IMG_0122.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0122.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0122.JPG,1.0,
183,183,Sauce,2020,S1,guanaco,1.0,IMG_0123.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0123.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0123.JPG,1.0,
184,184,Sauce,2020,S1,guanaco,1.0,IMG_0124.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0124.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0124.JPG,1.0,
185,185,Sauce,2020,S1,guanaco,1.0,IMG_0125.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0125.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0125.JPG,1.0,
186,186,Sauce,2020,S1,guanaco,1.0,IMG_0126.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0126.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0126.JPG,1.0,
187,187,Sauce,2020,S1,guanaco,1.0,IMG_0127.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0127.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0127.JPG,1.0,
188,188,Sauce,2020,S1,guanaco,1.0,IMG_0128.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0128.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0128.JPG,1.0,
189,189,Sauce,2020,S1,guanaco,1.0,IMG_0129.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0129.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0129.JPG,1.0,
190,190,Sauce,2020,S1,guanaco,1.0,IMG_0130.JPG,2020-02-12,11:21,Muestreo ct sauce/CT S 2020/S1/IMG_0130.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0130.JPG,1.0,
191,191,Sauce,2020,S1,guanaco,3.0,IMG_0136.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0136.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0136.JPG,2.0,
192,192,Sauce,2020,S1,guanaco,2.0,IMG_0137.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0137.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0137.JPG,2.0,
193,193,Sauce,2020,S1,guanaco,2.0,IMG_0138.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0138.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0138.JPG,2.0,
194,194,Sauce,2020,S1,guanaco,2.0,IMG_0139.JPG,2020-02-13,12:51,Muestreo ct sauce/CT S 2020/S1/IMG_0139.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0139.JPG,2.0,
195,195,Sauce,2020,S1,guanaco,2.0,IMG_0140.JPG,2020-02-13,12:55,Muestreo ct sauce/CT S 2020/S1/IMG_0140.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0140.JPG,2.0,
196,196,Sauce,2020,S1,guanaco,1.0,IMG_0141.JPG,2020-02-13,12:55,Muestreo ct sauce/CT S 2020/S1/IMG_0141.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0141.JPG,1.0,
197,197,Sauce,2020,S1,guanaco,1.0,IMG_0142.JPG,2020-02-13,12:55,Muestreo ct sauce/CT S 2020/S1/IMG_0142.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0142.JPG,1.0,
198,198,Sauce,2020,S1,guanaco,1.0,IMG_0227.JPG,2020-02-18,17:09,Muestreo ct sauce/CT S 2020/S1/IMG_0227.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0227.JPG,1.0,
199,199,Sauce,2020,S1,guanaco,1.0,IMG_0228.JPG,2020-02-18,17:10,Muestreo ct sauce/CT S 2020/S1/IMG_0228.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S1/IMG_0228.JPG,1.0,
200,200,Sauce,2020,S2,zorro gris,1.0,0-S2- (3).JPG,2020-02-04,13:15,Muestreo ct sauce/CT S 2020/S2/0-S2- (3).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (3).JPG,1.0,
201,201,Sauce,2020,S2,zorro gris,1.0,0-S2- (4).JPG,2020-02-04,13:15,Muestreo ct sauce/CT S 2020/S2/0-S2- (4).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (4).JPG,1.0,
202,202,Sauce,2020,S2,guanaco,1.0,0-S2- (11).JPG,2020-02-05,10:26,Muestreo ct sauce/CT S 2020/S2/0-S2- (11).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (11).JPG,1.0,
203,203,Sauce,2020,S2,guanaco,1.0,0-S2- (12).JPG,2020-02-05,10:28,Muestreo ct sauce/CT S 2020/S2/0-S2- (12).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (12).JPG,1.0,
204,204,Sauce,2020,S2,guanaco,1.0,0-S2- (14).JPG,2020-02-06,10:52,Muestreo ct sauce/CT S 2020/S2/0-S2- (14).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (14).JPG,1.0,
205,205,Sauce,2020,S2,guanaco,1.0,0-S2- (15).JPG,2020-02-06,11:02,Muestreo ct sauce/CT S 2020/S2/0-S2- (15).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (15).JPG,1.0,
206,206,Sauce,2020,S2,martineta,1.0,0-S2- (22).JPG,2020-02-07,08:03,Muestreo ct sauce/CT S 2020/S2/0-S2- (22).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (22).JPG,1.0,
207,207,Sauce,2020,S2,martineta,1.0,0-S2- (26).JPG,2020-02-07,08:05,Muestreo ct sauce/CT S 2020/S2/0-S2- (26).JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/0-S2- (26).JPG,1.0,
208,208,Sauce,2020,S2,choique,1.0,IMG_0001.JPG,2020-02-10,12:51,Muestreo ct sauce/CT S 2020/S2/IMG_0001.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0001.JPG,1.0,
209,209,Sauce,2020,S2,guanaco,2.0,IMG_0013.JPG,2020-02-11,11:53,Muestreo ct sauce/CT S 2020/S2/IMG_0013.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0013.JPG,2.0,
210,210,Sauce,2020,S2,guanaco,1.0,IMG_0066.JPG,2020-02-12,18:37,Muestreo ct sauce/CT S 2020/S2/IMG_0066.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0066.JPG,1.0,
211,211,Sauce,2020,S2,guanaco,1.0,IMG_0070.JPG,2020-02-12,18:37,Muestreo ct sauce/CT S 2020/S2/IMG_0070.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0070.JPG,1.0,
212,212,Sauce,2020,S2,guanaco,2.0,IMG_0072.JPG,2020-02-12,18:40,Muestreo ct sauce/CT S 2020/S2/IMG_0072.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0072.JPG,2.0,
213,213,Sauce,2020,S2,guanaco,1.0,IMG_0076.JPG,2020-02-12,18:41,Muestreo ct sauce/CT S 2020/S2/IMG_0076.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0076.JPG,1.0,
214,214,Sauce,2020,S2,guanaco,4.0,IMG_0106.JPG,2020-02-15,09:09,Muestreo ct sauce/CT S 2020/S2/IMG_0106.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0106.JPG,2.0,
215,215,Sauce,2020,S2,guanaco,1.0,IMG_0296.JPG,2020-02-17,11:26,Muestreo ct sauce/CT S 2020/S2/IMG_0296.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0296.JPG,1.0,
216,216,Sauce,2020,S2,guanaco,3.0,IMG_0303.JPG,2020-02-17,11:29,Muestreo ct sauce/CT S 2020/S2/IMG_0303.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0303.JPG,1.0,
217,217,Sauce,2020,S2,guanaco,1.0,IMG_0321.JPG,2020-02-17,11:30,Muestreo ct sauce/CT S 2020/S2/IMG_0321.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0321.JPG,2.0,
218,218,Sauce,2020,S2,guanaco,1.0,IMG_0352.JPG,2020-02-17,11:35,Muestreo ct sauce/CT S 2020/S2/IMG_0352.JPG,True,False,True,True,False,True,Muestreo ct sauce/CT S 2020/S2/IMG_0352.JPG,2.0,
