,Ruta,Sitio,Año,Camara,Extra,Archivo,Fecha,Hora,Animal_proba,Animal,Guanaco_proba,Guanaco,Especie,Cantidad_proba,Cantidad,Validar,Validado
1352,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (74).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (74).JPG,2023-02-19,12:28:39,0.0,0,,,,,,False,0
3512,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (75).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (75).JPG,2023-02-19,12:28:39,0.0,0,,,,,,False,0
1587,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (77).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (77).JPG,2023-02-19,12:29:17,0.0,0,,,,,,False,0
3183,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (76).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (76).JPG,2023-02-19,12:29:17,0.0,0,,,,,,False,0
727,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (78).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (78).JPG,2023-02-19,12:29:18,0.0,0,,,,,,False,0
2958,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (80).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (80).JPG,2023-02-19,12:29:21,0.0,0,,,,,,False,0
5144,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (79).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (79).JPG,2023-02-19,12:29:21,0.0,0,,,,,,False,0
5572,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (81).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (81).JPG,2023-02-19,12:29:21,0.0,0,,,,,,False,0
2654,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (82).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (82).JPG,2023-02-19,12:29:39,0.0,0,,,,,,False,0
3084,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (84).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (84).JPG,2023-02-19,12:29:40,0.0,0,,,,,,False,0
5881,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (83).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (83).JPG,2023-02-19,12:29:40,0.0,0,,,,,,False,0
5679,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (85).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (85).JPG,2023-02-19,12:32:40,0.0,0,,,,,,False,0
6096,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (86).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (86).JPG,2023-02-19,12:32:40,0.0,0.0,,,,,,False,0.0
5433,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (87).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (87).JPG,2023-02-19,12:32:41,0.0,0,,,,,,False,0
120,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (88).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (88).JPG,2023-02-19,12:34:31,0.0,0,,,,,,False,0
5349,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (90).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (90).JPG,2023-02-19,12:34:32,0.0,0,,,,,,False,0
6618,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (89).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (89).JPG,2023-02-19,12:34:32,0.0,0.0,,,,,,False,0.0
324,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (93).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (93).JPG,2023-02-19,12:36:42,0.0,0,,,,,,False,0
439,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (91).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (91).JPG,2023-02-19,12:36:42,0.0,0,,,,,,False,0
991,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (92).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (92).JPG,2023-02-19,12:36:42,0.0,0,,,,,,False,0
53,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (96).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (96).JPG,2023-02-19,12:36:49,0.0,0,,,,,,False,0
4601,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (95).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (95).JPG,2023-02-19,12:36:49,0.0,0,,,,,,False,0
4765,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (94).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (94).JPG,2023-02-19,12:36:49,0.0,0,,,,,,False,0
2707,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (97).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (97).JPG,2023-02-19,12:37:54,0.0,0,,,,,,False,0
4008,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (98).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (98).JPG,2023-02-19,12:37:54,0.0,0,,,,,,False,0
424,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (99).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (99).JPG,2023-02-19,12:37:55,0.0,0,,,,,,False,0
509,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (101).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (101).JPG,2023-02-19,12:42:37,0.0,0,,,,,,False,0
1471,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (100).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (100).JPG,2023-02-19,12:42:37,0.0,0,,,,,,False,0
2013,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (102).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (102).JPG,2023-02-19,12:42:38,0.0,0,,,,,,False,0
223,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (104).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (104).JPG,2023-02-19,12:44:47,0.0,0,,,,,,False,0
5000,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (103).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (103).JPG,2023-02-19,12:44:47,0.0,0,,,,,,False,0
5507,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (105).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (105).JPG,2023-02-19,12:44:47,0.0,0,,,,,,False,0
4056,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (106).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (106).JPG,2023-02-19,12:47:21,0.0,0,,,,,,False,0
5687,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (107).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (107).JPG,2023-02-19,12:47:22,0.0,0,,,,,,False,0
6638,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (108).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (108).JPG,2023-02-19,12:47:22,0.0,0.0,,,,,,False,0.0
3860,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (109).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (109).JPG,2023-02-19,12:47:29,0.0,0,,,,,,False,0
6280,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (110).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (110).JPG,2023-02-19,12:47:29,0.0,0.0,,,,,,False,0.0
94,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (111).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (111).JPG,2023-02-19,12:47:30,0.0,0,,,,,,False,0
4490,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (112).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (112).JPG,2023-02-19,12:47:51,0.0,0,,,,,,False,0
4550,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (113).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (113).JPG,2023-02-19,12:47:51,0.0,0,,,,,,False,0
3480,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (114).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (114).JPG,2023-02-19,12:47:52,0.0,0,,,,,,False,0
4406,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (115).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (115).JPG,2023-02-19,12:48:10,0.0,0,,,,,,False,0
1888,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (116).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (116).JPG,2023-02-19,12:48:11,0.0,0,,,,,,False,0
3133,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (117).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (117).JPG,2023-02-19,12:48:11,0.0,0,,,,,,False,0
2062,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (118).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (118).JPG,2023-02-19,12:48:41,0.0,0,,,,,,False,0
554,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (119).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (119).JPG,2023-02-19,12:48:42,0.0,0,,,,,,False,0
5279,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (120).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (120).JPG,2023-02-19,12:48:42,0.0,0,,,,,,False,0
512,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (121).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (121).JPG,2023-02-19,12:49:20,0.0,0,,,,,,False,0
3272,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (122).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (122).JPG,2023-02-19,12:49:20,0.0,0,,,,,,False,0
4090,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (123).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (123).JPG,2023-02-19,12:49:20,0.0,0,,,,,,False,0
1790,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (124).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (124).JPG,2023-02-19,12:49:24,0.0,0,,,,,,False,0
2006,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (125).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (125).JPG,2023-02-19,12:49:24,0.0,0,,,,,,False,0
4016,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (126).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (126).JPG,2023-02-19,12:49:25,0.0,0,,,,,,False,0
3550,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (129).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (129).JPG,2023-02-19,12:50:43,0.0,0,,,,,,False,0
4259,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (128).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (128).JPG,2023-02-19,12:50:43,0.0,0,,,,,,False,0
4412,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (127).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (127).JPG,2023-02-19,12:50:43,0.0,0,,,,,,False,0
2836,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (131).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (131).JPG,2023-02-19,12:50:48,0.0,0,,,,,,False,0
6078,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (130).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (130).JPG,2023-02-19,12:50:48,0.0,0.0,,,,,,False,0.0
2727,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (132).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (132).JPG,2023-02-19,12:50:49,0.0,0,,,,,,False,0
2596,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (133).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (133).JPG,2023-02-19,12:50:54,0.0,0,,,,,,False,0
4579,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (135).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (135).JPG,2023-02-19,12:50:54,0.0,0,,,,,,False,0
5620,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (134).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (134).JPG,2023-02-19,12:50:54,0.0,0,,,,,,False,0
4174,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (136).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (136).JPG,2023-02-19,12:51:35,0.0,0,,,,,,False,0
2913,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (137).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (137).JPG,2023-02-19,12:51:36,0.0,0,,,,,,False,0
3866,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (138).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (138).JPG,2023-02-19,12:51:36,0.0,0,,,,,,False,0
333,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (139).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (139).JPG,2023-02-19,12:51:58,0.0,0,,,,,,False,0
794,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (141).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (141).JPG,2023-02-19,12:51:58,0.0,0,,,,,,False,0
1473,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (140).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (140).JPG,2023-02-19,12:51:58,0.0,0,,,,,,False,0
3667,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (143).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (143).JPG,2023-02-19,12:52:05,0.0,0,,,,,,False,0
4914,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (142).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (142).JPG,2023-02-19,12:52:05,0.0,0,,,,,,False,0
6641,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (144).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (144).JPG,2023-02-19,12:52:06,0.0,0.0,,,,,,False,0.0
339,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (145).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (145).JPG,2023-02-19,12:52:10,0.0,0,,,,,,False,0
2206,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (146).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (146).JPG,2023-02-19,12:52:11,0.0,0,,,,,,False,0
